yeh pakistani qoum deserve karti hai esy logun ko kuch log is act ko b defend kar rahy hain lanat hai,Negative,
pakistan dunya ka wahid mulk hai jis main log zardari aur bilawal jese logun ko leader manty hain,Negative,
Is video ma na sirf bilawal pooja kr rha h sindh k chief minister sahab b to.sath hn Allah inko hidayat de,Negative,
Sharm ani cahiye in choro ke Tole ko inko itna bi pata neyie ke ALLAH 1 he iska koi shareek neyie,Negative,
Phly muslamano ka khayal to rakh lo Bhai yha em comment krne see koi khayal nhi rakhat,Negative,
Paisy aur siaset k liye insan kuta bi ban jata he ye to us sy bi barh gye hain,Negative,
pta nai nwaz zrdari bhutto sbko india kyn itne pasand hein rehte pakistan m khate pakistan ka baki sb india ka,Negative,
Bilawal UK me pala barh hain us me islam naam ke koi chez nahe laykin ye larhke ju bol rahe kia ye khud islam ke hr bath pr amal krte hain? Pakistani ho na eseliye dusro pr tanqeed krty ho. Pehle ap ko tek karo,Negative,
lakh d laanat j. Khotay k bacho kisi religion ki izat karnay main or us religion main shamal honay faraq hota hai.,Negative,
Lo g paa g Nawaz shreef tu bad bilawal v usi line pe ha....,Negative,
lanat hy in sub per,Negative,
tu kiya puja karay in kameeno ke,Negative,
Khusra,Negative,
Astakhfirul Allah,Negative,
App ka Facebook pe bolna bhi mazhab ijazat nahi deta,Negative,
Bhai ye kon sa fatwa dy diya ap ne? Kese kese log hain dunya mein 🤦‍♂️,Negative,
q nhee deta zra dleel tou dein deen sirf ejazat hi nhee deta blke bolne walo nko ajr o swab bhi deta hai lgta hai aap ko blawel ki chamcha geeri ka bht shoq hai,Negative,
Or tum ho hi gandi nasal k,Negative,
Sirf nafrat peda Karna or tankeed Karna hi good Muslim honay Ka sabot hy kya????,Negative,
Agar Justin Trudeau masjid ajae to Axha or koi Mandir Chla jae to bura,Negative,
Masjid aya tha namaz tou nae perhi thi naa.....,Negative,
Belowo to kud hejra hy,Negative,
Vote k leaye ye loog kisy b had tak girr saktay hai,Negative,
Hindu k tara ye q artae utar rahy hain koi aur kaam nhi karna ko,Negative,
Lakh di lanat,Negative,
Kaafir,Negative,
Inna lillahi wa Inna elaihi rajiuun 😖,Negative,
Lanati lanat lanat besahmar,Negative,
Laanat murtad kaminy,Negative,
Afsos k sewa kuch nahi keh sakty,Negative,
mulla mer gy kia do n fatwa,Negative,
jo jo en khabees loogon ko vote dey ga os p Allah ki lanaat,Negative,
Yeh tou saray eman farosh hain,Negative,
Kia horaha hai es mulq ka afsos,Negative,
Lanat,Negative,
Shabash .bs is ki kasar rah gai thy.,Negative,
Kafir kutte,Negative,
Fitay muh,Negative,
ia cokolary,Negative,
Ya hai he hindo ki nasaly,Negative,
Ye sb hrami baap k .Harami .bachey Hain,Negative,
Inn ko Kia pata Islam Kia hai?,Negative,
Jessey aap tu islam k bohot barey aalam hain log aap se fatwa leney aatey hain,Negative,
Ahmad Raza kam se kam thora sa toh ilam hai bhai.... tumhey itni mirchi q laag rahee hai...,Negative,
Lanat haramdyo,Negative,
in logon ka koi deen iman nahi,Negative,
Lanat ho in pr,Negative,
toba allah in ko hadyt da,Negative,
Astagfar,Negative,
Lanat eman farosh,Negative,
MURAD ALI SHAH SAHAB SY YA AMEED NAHEEN THEE SYED GHARANE SAY HYN KURCY BACHANY MEEN APNE AKHBAT KHATAB KARLEE ALLAH MAF FARMAE,Negative,
"bhai nhi baji kaho
:D :D",Negative,
Lanat ha bilawal,Negative,
Lanat tujh per,Negative,
"Bohat bari bat likhi,,,, lykin kabhi aap ny yeah soch k jin ko sadha kapro main malbos log uthaty hain, WO asal main hoty kon hain? Yeh wo hoty hain jo hamary bich rahty hain ,,, political mohry hoty hain,,, kam dhanda krty koi nhi,,, logo ko kidnap,,, bhata, qatal aur na janay is sy bhi bari bari karrawaio main mulawiz hoty hy, jub in jyso k khilaf koi awaz uthata hy, jan sy jata hy, pichay rah gay lawahiqeen,,, to un bycharo ko in gali k taporio ki taraf sy dhamkian milni shro ho jati hain,,, result? Yeh masoom bichary gali k tuchay saboot na hony ki waja sy qanoon k sikhanjy sy azad ho jaty hain,,, aur pahly sy ziada pur khatar ho kr apni karrawai phir sy shro kr dyty hain.",Negative,
Aik shakal sy hero lagta ha dosra bhangi,Negative,
Dare kha khattak sayab,Negative,
Paani Chori Ki Saza 10 Saal Or 10 Lac Jurmana Hoga ,Negative,
Iran Muahiday Se International Market Me Oil ki Price Me Tezi ,Negative,
Pension Lenay Walay Buzurg Shehri Eid Ki Khoshion Se Mehroom ,Negative,
Bank Intazamia Ne Pensioners ko Aaj Pension Deny se Inkar Kr Dia ,Negative,
Magar Insan Kee Zaat Sirf Usay Ouchalna Hee Janta Hain ,Negative,
Speen Tall Me Na Maloom Afrad Ka Ghar Per Dasti Bombon Se Hamla ,Negative,
2 Afraad Shadid Zkhmi Police,Negative,
Muqadma Ps Dharaksha Me Daraj Karaye Ge ,Negative,
NAB KPK Ka Mardan Me Abdul Wali Khan University Pr Chapa NAB Ne University Ka Tamam Record Qabzey Me Le Liya ,Negative,
3 Cheze Insan ko Zalil kar deti He ,Negative,
1 Chori 2 Choghli 3 Jhoot ,Negative,
Meri Tamam Ummat Ko Maaf Kiya Jayega Siwaye Elaniya Gunah Krnay Walon K Jo Gunah Kr K Logon Ko Batatay Hen ,Negative,
Muhajir Qoum Kisi Ki Dhamki Main Nahi Aaye Gi ,Negative,
Qabristan Bech Daly ,Negative,
Schools Pr Qabza Kya ,Negative,
Bhata Lya ,Negative,
MQM Dehshatgard Hy ,Negative,
DG Rangers Bilal Akber Ne Hangami Ijlas Talab Kr Lia Mojuda Surat e Haal Ka Jaiza Lia Jayega Ijlas Mn Ahem Faisle Mutawaqa ,Negative,
Es K Baghair Musalman Ka Iman Mukamil Nahi Ho Sakta ,Negative,
Dr Malik Ko Naraz Balochon Ko Mananay Ka Khayal Aana Girti Saakh Bachanay Ke Siwa Kuch Nahi ,Negative,
6 Ghante Ho Gaye Bijli Bahal Na Hui Rozedar Buzrig Or Mareezu Ki Halat Gair Genrators Busness ,Negative,
Pakistan K 2 Elaqe Sahewal Aur Camelpor Tambaco Paida Karne K Liye Mash hor He ,Negative,
Subey Bhar Aur Qabaili Elaqaa Jaat Se 170 Se Zaid Afghan Pesh Imaamon Ko Mulk Badar Kiya Gandapur ,Negative,
M Anwar Ki Alalat K Bais Zimedaria Wapis Leligia M Anwar MQM London R C K Aham Rukun The ,Negative,
K Electric Ka Boria Bistar Gol Kar Denge Rabta Committee Tarikh Day K Kab Dharna Den ,Negative,
Shehar K Mukhtalif Elaqay Main Aik Baar Phr Teesra Bara Bijli Ka Break Down 70 Shehar Tarekhi Me Doob Gaya ,Negative,
Muattal Kiye Gaye 37 TMOS Ko Hataya Gaya Na FIR Darj Hoi ,Negative,
Turbat Se 3 Tashaddud Zada Lashen Baramad ,Negative,
DI Khan Bunno Hazara Division Main Shadeed Barishay Mutawaqe PakMet ,Negative,
Rangers Ke Ikhtiaraat Sirf Karachi Tak Mehdood Rangers Ko Androon e Sindh Mein Karwai Ka Ikhtiaar He Nahi Hoga ,Negative,
Mulzim Tahir Minhas ,Negative,
Azad Kashmir K Sabiq Saddar amp Tehreek Azadi Kashmir K Baani Sardar Abdul Qayyum Inteqal Kar Gaye ,Negative,
Tunis Mein Baray Dehshatgard Hamlay Ka Khadsha Bartanvi Hokumat Nay Tunis Ka Liye Travel Warrning Jarri Kar Di ,Negative,
Ramzan Sharif Mein 10 Dino Ka Aitkaf Karlia To Aisa Hein Jaisey 2 Hajj Or 2 Umray Kiyen ,Negative,
CTD Ka Chahpa K Electric K PMT Room Se Aslah Goliyan Bramad Chahpa Mazhabi Jamat K Target Killer Ki Nishandahi Pr Risala Mn Mara Gaya ,Negative,
Mulk Bhar Me Sehr o Aftar K Awqat Me 85 Se 90 Fisad Elaqon Me Bijli Faraham Ki Ja Rahi Ha Wazir e Mumlikat Abid Sher Ali Ka Dawa ,Negative,
Mulzim Hospital Me Zair e Elaj Tha Rp Jokhio ,Negative,
Quaid e Azam Muhammad Ali Jinah Ki Hamsheera Madir e Millat Fatima Jinah Ka Aj 48va Yom Wafat Manaya Ja Raha Hai ,Negative,
Zilla Aur Tehsil Councelon Ki 242 Nashiston Par Dubara Polling Hogi ,Negative,
Samt Shehar Takreban Pora Tareki Me Doob Gia ,Negative,
Money Laundering Case Quaid_MQM Or 3 Sathio Ki Zamanat Mn October Tak Tausee Kr Di Gai Kal Police Station Mn Bhi Paish Hona Tha ,Negative,
Khi M A Jinnah Road Numaish Chourangi Tibet Centre Jama Cloth K Atraf Ki Galiyan Barrier Laga Kr Bund Krdi Gyen  ,Negative,
Sindh Govt Ne Rangers Ke Ikhtiarat Mein 30 Din Ki Tausee Ka Notification Jaari Kiya Jis Ki Tauseeq Sindh Assembly Se Karai Jayegi ,Negative,
Joaint Road Waqia Me Mulziman Ki Madad Karne Par 4 Police Ahlkar Girftar Muqadma Darj Mulazmat Se Brtarf Karne Ki Sifarish Kardi Gai ,Negative,
Money Laundering Case Mein Altaf Hussain Ki Zamanat Me Koi Tousee Nahi Ki Gai Hai Media Pr Ane Wali Khabre Ghalat Hain ,Negative,
4 Ghante Ka Kaha Tha 6 Ghante Guzar Gaye Bijli Bahal Nai Hui Awam Azab Me Mubtila Sehri ,Negative,
Airport Ka Nizam Darhm Barhm ,Negative,
Bin Qasim HABCO or Jamshoro Power House me Fanni Kharabi Feeders trip ,Negative,
Karachi Shehar Tareeki main doob gaya ,Negative,
Kissay khabar wo muhabbat thi ya raqabat thi ,Negative,
Mobile mai signal or Rishton mai bharosa na ho to log Games khelna shuru hojaty hain ,Negative,
What about Shalwar geeli Khursheed Shah ,Negative,
Hum toot kay roty hain Teri yaad mai aksr ,Negative,
1 nakam tareen inqalab tha 64 votes ,Negative,
News Kal or dono parties PM k resignation k beghair wapis chaly jayengin Sources  ,Negative,
World ki karwai 2 soldier halak ,Negative,
Army This is NOT a war this is genocide ,Negative,
Kisi Qazi Se Poch Lo Ye b Saza e Mout hy ,Negative,
Is Ghar K Dareechon Se Hawaa Tak Nahin Aati ,Negative,
Qadri sahb jana chahen to koi ni rok skta ka jwb ,Negative,
Usay bata do keh amaan thori hai Reopen News ,Negative,
Wohi huwa naa Nahi aaye ab ki bar bhi tum ,Negative,
Tumhen kaha bhi tha iss bar Eid karni hai ,Negative,
Uss dour k sultan se koi bhul hoi hai ,Negative,
Samnay betha tha mere or wo mera na tha,Negative,
Pila kr zehr Vo hans k boly ,Negative,
Pyar krty ho to ab ji k dekhao ,Negative,
Farq sirf itna hai K barish mein makan gir jate hain or mohbat mein insan ,Negative,
Na Me Badshah na Wazeer hoon ,Negative,
Insn b Ni Socho musalamano lagao tukay Dastar khan ,Negative,
Yad Me Teri Dhokha khYa ,Negative,
Nahi yaqeen k qabil mera ,Negative,
mera mehb0ob mera qatil ,Negative,
Likhny Lagon Gar Jo Sitam E Yaar Ko ,Negative,
Mairy Qalam K Bhi Aansoo Nikal Parry ,Negative,
usko bhulane mn 17 maheene lgtay hn Or jo shakhs apko bohot pasand ho usay bhulane mn ,Negative,
Ae ishaq apny zulam dekh meri umar dekh ,Negative,
Ya hum pas thy us k woh zindagi k kuch din Yaa zindagi thi kuch din ,Negative,
Ak bjhy charag ne mera hath jla dia ,Negative,
Isi baat ka faida uthaty ho na ,Negative,
Jahan pehly dil tha wahan ab dard rehta hai ,Negative,
News MNA Ejaz Jakhrani k gaurd ka student per tashadud ,Negative,
Warna aisa kro apni oqaat me rehna seekho ,Negative,
Moral Aj Ghalib Sahab ka B P high hai D ,Negative,
K agr tum thora sa b khubsorat hote p ,Negative,
plz mind zaroor krna ,Negative,
News Badami Bagh sanihy per MQM ka NA se walkout ,Negative,
Pakistan ne india k baghair kisi bhi team k khilaf 300 runs chase nhi kie hain ,Negative,
Aankhon mein Na hai koi khwab Bs ik La MahdooD Udaasi hai Be intaha Chahat k Sath ,Negative,
Uth ta hai Dard e dil tahajjud guzaar ho jaisy ,Negative,
America Main Barf Ka Tofaan ,Negative,
Baat choti hai mager bohat gehri hai Lekin Uski khawahish thi keh mujko marty dekhy ,Negative,
Kitne Nazaron Ka Dil Toor K Tum Jate Ho lt ,Negative,
Jahan pehly dil tha wahan ab dard rehta hai ,Negative,
Hum Khud Ko Bhool Bethay Tujhe Yaad Krte Krte ,Negative,
Pr Labon P Hasi Laani Prti Hy ,Negative,
Js Sy Krte Hen Usi Say Chupani Prti hy ,Negative,
Surkh Aankhein Bikhri Zulfein Udaas Chehra ,Negative,
Maotbar rkhta tha nazro se b gira dta tha ,Negative,
Aaj Nasir Kazmi ki 41th barsi manai jrhi hy ,Negative,
Pipeline Bechany Me22 Mah Lag ,Negative,
L0g 0r To0t Jate Hain Har Lafz Ko Apni Dastaan Samjh Kar ,Negative,
Meri Mohabbat ki Qaid main Zamanat nahi h0ti ,Negative,
Par 6 9 Shiddat Ka Zalzala ,Negative,
Is y Behtr Teri aza Bhi Nhe ,Negative,
Ki Qasmein Khaye Us Par ,Negative,
Aitmaad Na Karo ,Negative,
Kisi Roz Jo Meri Gali Se Ishq Ka Janaza Nikle ,Negative,
Lykin Jhootay Insan Ka Sach Sirf Aag Laganey K Liye Hota Hai ,Negative,
Jo is ko jaan leta hai Ye uski Jaan leta hay ,Negative,
Dil nay to had hi kar di ,Negative,
Teesra Toot Ke Karli gud nite ,Negative,
Dushman Bi Thy Aur Pusht Par Dost bi ,Negative,
Teer Pehla Kis Ny Mara Ye Kahani Phir Sahi  ,Negative,
Bewafa Tum Nahi to hum hon Gy ,Negative,
Takia kahin zulf kahin or wo khud kahin ,Negative,
Apnon ki saazishoo n se pareshan zindagi ,Negative,
Wo ek shakhs jo mar gya tanhaiyo k khuf se ,Negative,
phir Mohabat se inkaar karna ,Negative,
Mari Kay Qareeb Dhamaka Aik Shaks Janbahaq 10 Afrad Zakhmi ,Negative,
Dekhun to Aik Shkhs b mera nhi bana ,Negative,
Itna Tere Baghair Pareshaan Raha H0n Main ,Negative,
Mai uski sard mehri per mhbt maar aya hun ,Negative,
aaJ BHi BazAAr Me bikTi hain NazUk TitLiyAAn ,Negative,
qabzay mein rakta hai ,Negative,
Tum siyah rang jo pehnO gy to yaad aaOn ga ,Negative,
Main hath jorta hon to wo paon parr jata hai ,Negative,
Phir Tera Ghuroor Tootay Ga ,Negative,
Ghairo Ka Kiya Apno Ka B Sahara Na Hoga ,Negative,
apne dukh se pyar karna duniya ka dastor he ,Negative,
jisko jitna chaho ge use utna hi d0or pao ge ,Negative,
Bhool Jao Mujhe Me Ny Tm Sy Piyar Sekha tha Kisi Or k Lia ,Negative,
Mujhe nakaam hone se zara pehle utha ,Negative,
is bar dehshat gardi ka nahi awara gardi ka khatra hy ,Negative,
Me Tanha Aur Tanha Aur Tahna Hota Ja Raha Hoon ,Negative,
Dekho To Sahi Mery Dard Ka Elaa ,Negative,
Na he koi Khawab ,Negative,
Bs Ik La Mahdood Udaasi hai Be intaha Chahat k Sath ,Negative,
Logon k mizaj badaltey hain mausom ki trha ,Negative,
Nahi Poncha Sakta Siwaye Tauba kay ,Negative,
Me inkar K Siwa Kuch B Nhi ,Negative,
Kia Mila Tujhy Is Dunia Sy ,Negative,
Apno Ny He Dafna Dia Tujhy ,Negative,
Ham Dil Sy Gay Dil Ham Sy Gya Yeh Bat Kahan Tak Ja Pohanchi ,Negative,
Bilkul Meri Trahha M m he Usy Bhi Log Moj Masti K Bad Tanha Chor Jaty Hain,Negative,
Keh hasil kuch nhi hota ksi ko azmaany se ,Negative,
Kon dekhta hai aadhi raat tak kisi k dil ka tarapna ,Negative,
Tum Kon Ho Or Tumara Bura Waqt Tum Ko Batata Hai K Duniya Kiya Hai ,Negative,
Ager Tum Meherban Hotey To Humara Hall kya hota ,Negative,
Ap burey hun aur log ap ko acha samjain ,Negative,
IsKi Mojdgi Mehsus Ni Hoti ,Negative,
Pr Is Ki Ghair Mojudgi Tmam Chezon Ko Be Zaika Bna Deti Hy,Negative,
or Bad qismati ye hai k ALLAH ki 1 nhi manty ,Negative,
larkiyan is lea chhupati hain take hum chotti lagen ,Negative,
or larke is lea k kahen kuch khelana pelana na par jae ,Negative,
Pehlay Pagal Kiya Aur Phir Mujhay Pathar Maaray ,Negative,
Munsif ho to ab Hashr utha kiun nahi dete ,Negative,
Bohat ehtajaj krengy ,Negative,
Nasha Heroin Charas Alcohol Jan Leva Hy ,Negative,
Elaj Zindage Hy ,Negative,
Agar Kisi Ko Governor Raaj Lagana Hai To Laga Le Nisar Khoro PPP ,Negative,
Washroom ya Chat Leakege ,Negative,
Chat ki Tapish Ka Khatma Bina Tor Phor k Hr kaam Guaranteed ,Negative,
Agar Sindh Govt Ko Operation Nahi Chalana To Humein Koi Aitraz Nahi ,Negative,
Jail Road Per Firing Se 1 Shakhs Janbahaq ,Negative,
Log Gariyaan Band Ker K Be Bus Kharay Hein ,Negative,
Traffic Police Gayab ,Negative,
1 Mulzim Sohrab Goth Thanay Ka Ehlkar Nikla ,Negative,
PTI Ki Janib Se Bayan Ki Muzammat ,Negative,
Rangers K Ekhtyarat Me Tousee Ki Qarardad Aaj Bhi Pesh Naa Ho Saki ,Negative,
Munasib Security Ki Adam Farahmi K Bais Karachi Me Insidad e Polio Muhim Ko Rok Dia Gaya ,Negative,
Afsos Pakistan Me Aaj Bhi Badi Tadad Me Log Bunyadi Insani Huqooq Se Mehrum Hein ,Negative,
Shehri Mehengi Parking Fees Dene K Bawajud Bike Lifting Se Pareshan ,Negative,
Sindh Bhar Me CNG Stations Mangal Jummerat Or Haftay Ko Subah 8am Se Lekar 24 Ghanto K Lye Band Rahen Ge ,Negative,
Landhi Me 1 Group Ka Samaa News K Reporter Ubaid Shah Per Tashadud ,Negative,
Awam Wada Poora Hone K Muntazir ,Negative,
Voters Pareshan ,Negative,
Khi Me Aaj Rat 12 Baje Se Motorcycle Ki Double Sawari Per 3 Din K Lye Pabandi Hogi ,Negative,
Karimabad Me Firing Se 1 Shakhs Janbahaq ,Negative,
Gulistan e Johar Me Firing Se 2 Afrad Zakhmi ,Negative,
Firing Or Pur Tashadud Waqiat Me 57 Afrad Qatal,Negative,
Landhi Sec 36B Me Guzishta Rat Se Bijli Gayab Bijli Na Hone Se Pani Ki Qillat Elaqa Makeen Pareshan Hukkam Se Notice Ki Apeal ,Negative,
Dist East Ki Kai Sarko Per Shadeed Traffic Jam Traffic Police Gaib ,Negative,
Security Khadshat K Bais Airport Seal ,Negative,
Malir Me PPP Ki Rally Jayalon Ki Badi Tadad Me Shirkat Lasbela Se PMLN Ki Rally Rawan Dawan Nagmo Per Raqs ,Negative,
Eng Ne Pak Ko 14 Runs Se Shikast De Di ,Negative,
Civil Lines Me CTD Building K Qareeb Bomb Baramad ,Negative,
Tamam Users Astaqhfar Ka Wird Karen ,Negative,
Sindh Govt Ne Nazimabad Under Pass Ka Mansooba Khamoshi Se Khatam Ker Dia ,Negative,
PM Ki Janib Se Appeal Mastarad Kerne Ki Sifarish ,Negative,
Dhamakay Se Elaaqay Me Khof o Hiras ,Negative,
CM Sindh Ne Is Faislay Ko PPP K Khilaf Dhandli Qarar De Dia ,Negative,
N Nazimabad Block F Or M Niaz Manzil Per Street Crimes Roz Ka Mamool Ban Gye Hein Shehri Sakht Pareshan Hein Police Notice Lay ,Negative,
Shah Faisal Clny No 3 Me Safai K Naqis Intizamat Sewerage Ka Pani Kai Maah Se Sarko Per Khara Hai Shehri Govt Ka Amla Gayab Hai,Negative,
Soldier Bazar Garden Old City Samet Mukhtalif Elaaqo Me Street Crimes Ki Wardato Me Izaafa ,Negative,
Police Rangers Notice Lein ,Negative,
Purani Subzi Mandi Se Essa Nagri Tak Jaga Jaga Charas Heroien Or Deegar Manshiyat Ki Farokht Jari Hai Hukkam Notice Lein ,Negative,
Dairy Farmers Ka Elaan Ghair Qanooni Hai Commissioner Karachi ,Negative,
Maloomat Tak Rasaai Se Rokna Buniyadi Huqooq Ki Khilafwarzi Hai Darkhuast Guzar ,Negative,
Karachi K Hawalay Se Ehem Mulaqatein Bhi Mutawaqa,Negative,
K Electric Hukkam Shehrion Per Rehem Karen ,Negative,
Qareebi Sarko Per Shadeed Traffic Jam Users Ehtyat Karen ,Negative,
Security Na Dene Per Polio Muhim Multavi ,Negative,
20 Lakh Bachay Polio Drops Se Mehroom ,Negative,
Zainab Panjwani Hosp Ki File Rikshaw Me Bhool Gai Hein ,Negative,
Wazeer e Dakhila Sindh Ne Pvt Gario K Drivers Ko License Banwanay Ki Mohlat Me 1 Maah Ki Tousee Ker Di ,Negative,
Firing Or Pur Tashadud Waqiat Me 54 Afrad Qatal  ,Negative,
Kuch Dair Qabal Johar Me Janbhaq Shakhs Ki Shanakht Aziz K Naam Se Ho Gai ,Negative,
Kunyaalan Haji Age 75Y White Qamees amp Dhoti Pehni Hai Aaj Subah Baldia Se Lapata Hain Jis Kisi Ko Milay Plz Cnt ,Negative,
Kharabi Ki Soorat Me Bijli K Ta atul Ko Loadsheding Na Samjha Jai,Negative,
Korangi Zia Colony Me Firing 1 Shaks Janbahaq ,Negative,
Golimar Me Pani Or Bijli Ki Adam Farhami K Khilaf Awam Ka Ehtijaj Road Block ,Negative,
Dengue Se Mutasra 2300 Mareez Zere Elaj Jab K 6 Afrad Halak Hogae ,Negative,
Orangi Town MPR Colony Se No Molood Bache Ki Lash Baramad ,Negative,
Korangi K Area Me Daketi Mazehmat Per Ashfaq Nami Shaks Zakhmi ,Negative,
Liyari Agrataj Se 1 Shaks Ki Tashadud Zada Lash Baramad ,Negative,
North Karachi Zareena Colony Me Firing 1 Shaks Janbahaq ,Negative,
2 Afrad Janbahaq 3 Zakhmi Janbahaq Afrad Or Zakhmio Ko Hosp Muntaqil Kerdiya Gya,Negative,
Trafic Jam Hone Pr Shehri Pareshani Men Mubtla ,Negative,
Saddar Or Aitraf Se Trafic Police Ne Road Per Khari Darjano Garian Utha Leen ,Negative,
Saddar Murshid Bazar Se 3 Roz Purani Lash Baramad  ,Negative,
2 Police Ehlkar Zakhmi ,Negative,
1 Ki Halalt Tashwishnak ,Negative,
Saddar Town Me Trafic Police Ahelkar Rehan Ki Lash Baramad ,Negative,
Defence Khada Market Me Firing Se FBR Officer Zakhmi ,Negative,
Gulshan e Maymar Ahsanabad Me Firing Se 1 Shaks Janbahaq ,Negative,
Korangi Me Firing 1 Shaks Zakhmi ,Negative,
N Nazimabad Me Firing 1 Shaks Zakhmi ,Negative,
Hazrat Abdullah Shah Ghazi Ka 1286wan Uroos Baldia Uzma Ne ,Negative,
Express Way Se 1 Shaks Ki Tashadud Zada Lash Baramad ,Negative,
Subai Wazir Ne 10 Ezafay Ki Manzoori Gair Qanooni Tor Per Di Ezafa Najaiz He Sea View Per Waldain Ka Ehtijaj ,Negative,
Surjani Town Abdullah Mor K Qareeb Se 1 Shaks Ki Lash Baramad ,Negative,
Firing Or Pur Tashadud Waqiat Me 74 Afrad Qatal  ,Negative,
Liaquatabad Me Firing Se 1 Shaks Janbahaq ,Negative,
Orangi Town Se 1 Khatoon Ki Lash Baramad Shanakht Nahe Hosaki ,Negative,
N Nazimabad Mujahid Colony Me Firing 8 Sala Bacha Zakhmi ,Negative,
Garden Me Firing 1 Shaks Janbahaq 1 Zakhmi ,Negative,
Sarfeen Sakht Pareshan,Negative,
Star Gate K Pass Bilal Hameed Nami Shakhs Ko Sada Libas Ahelkar Agwa Kar K Legae ,Negative,
Liaquatabad Me Firing 1 Shaks Zakhmi ,Negative,
Firing Or Pur Tashadud Waqiat Me 54 Afrad Qatal  ,Negative,
18 Jaraim Pesha 8 Target Killer Or 4 Jali Shanakhti Card Banane Wale Shamil,Negative,
Korangi Zia Colony Me Firing 1 Shaks Janbahaq Rpt M Ali Jokhio ,Negative,
PIB Colony Me Firing Se 1 Shaks Janbahaq ,Negative,
Itehad Town Se 2 Roz Purani 1 Shaks Ki Lash Baramad ,Negative,
Liaquatabad Timber Market Me Dukan Me Aag Lag Gai 2 Fire Brigade Rawana ,Negative,
Ksi Se 50 To Ksi Se 10 Rupe Jaib Garm Ho Bus ,Negative,
Johar Blk 12 Me Flat Me Aag Lag Gaye Fire Briged Talab ,Negative,
805 Zakhmi Allah Sab Hujjaj Ki Maghfirat Farmaye Ameen ,Negative,
Dawks Police Station Ki Hudood Se 1 Shaks Ki Lash Baramad,Negative,
National Highway Per Trafic Hadsa 1 Shaks Janbahaq ,Negative,
Mangopir Se 1 Shaks Ki Lash Baramad ,Negative,
Gulshan e Iqbal Me Firing 1 Shaks Zakhmi ,Negative,
Bufferzon Me 1 Buzurg Garmi K Bais Janbahaq Garmi Se Halakaton Ki Tadad 3 Hogai,Negative,
Korangi Mehran Town Me Firing 2 Afrad Janbahaq 3 Zakhmi ,Negative,
Defenc K Qabristan Se Bhari Miqdar Me Baroodi Mawad Baramad Elaqe M Khof Hiras ,Negative,
Surjani Me 1 Shaks Zeher Pe Kar Halak ,Negative,
North Karachi UP More K Qareeb Firing 1 Shaks Zakhmi ,Negative,
MQM Per Jhootay Ilzamat Laganay Ka Silsila Band Kia Jai ,Negative,
Malir Chatai Ground Se 1 Bache Ki Lash Baramad ,Negative,
Baldia Town No 5 Se Bache Ki Lash Baramad ,Negative,
Mai Kolachi Road Per Firing Se 2 Traffic Police Ehelkar Zakhmi ,Negative,
Janwar Ko Ziada Hath Na Lagayen Shehri Ehtiyat Karen ,Negative,
Gulberg Me 3 Sala Bacha Nale Me Doob Ker Janbahaq ,Negative,
Mewa Shah Qabristan Se 1 Lash Baramad ,Negative,
Surjani Town Me Firing Khatoon Zakhmi ,Negative,
Garden Me Firing Miyan Or Biwi Zakhmi ,Negative,
Baldia Saeedabad Me Firing Se Police Ehelkar Samet 2 Afrad Zakhmi ,Negative,
Motor Cycle Ki 5 Rupay Or Car Ki 20 Rupay Parking Fees Hai ,Negative,
Parking Fees Sirf KMC K Card Walo Ko Di Jai ,Negative,
Kal Banks Me Public Dealing Nahi Hogi ,Negative,
Mehmoodabad Landhi North Khi Samet Kai Areas Me Sehri K Time Pr Bijli Band Awam Shadeed Pareshan ,Negative,
Ahle Kitab Ho Kar Bhi Tum Logo Ko Neki Ka Hukum Kar K Khud Ko Bhol Jatay Ho Kia Tum Samajhtay Nahi ,Negative,
Mareezo Or Unke Sath Aanay Walo Ko Shadeed Garmi Or Rozay Me Pareshani ,Negative,
Shirk Waliden Ki Nafarmani Naa Haq Qatal Jhoti Qasam Aur Jhoti Gawahi Dena Baray Gunah Hain ,Negative,
Maripur Me Firing 1 Shakhs Zakhmi ,Negative,
Sheher K Kayi Elaaqo Me Bad Tareen Load Shedding Jaari Shehri Sarapa Ehtijaj ,Negative,
PM Ki Hidayat K Bawajood Kai Elaaqo Me Awam Doosri Sehree Bhi Andheray Me Kerne Pr Majboor ,Negative,
Jo Shakhs Roza Me Kirdar o Guftaar Me Jhot Na Choray Tu ALLAH Ko Us K Bhokay Piyasay Rehnay Ki Koi Zarorat Nahi ,Negative,
ALLAH Se Daro Aur Sood Chor Do Warna Pher ALLAH Or Rasool Se Jang K Liye Tayar Ho Jao ,Negative,
Jis Ne Bina Uzar Ramzan Ka Aik Roza Chora Tau Sari Umar Bhi Wo Rozay Rakhta Rahay Us Ki Talafi Nahi Kar Sakta ,Negative,
Sindh Me 48 Ghanto Me Garmi Se Janbahaq Ki Tadad 300 Se Zaid Hogai,Negative,
Yateemon Ka Maal Khanay Walay Haqiqiat Me Apnay Paiton Me Aag Bhartay Hain Jald Jahan nam Me Hun Gay ,Negative,
Kia 2 Din Me 300 Afrad Ki Halakat Ki Zimmedar K Electric Nahi ,Negative,
North Nazimabad Block L M N Or Malir Khokharapar Me Bhi Taweel Loadshedding ,Negative,
